name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,sdPts,dropoff,sdRank,risk,offset
Christian Turner,3000.0,RB,MICH,MSU,0.8333333333333334,0.7666666507720947,0.7666666507720947,2.5,2.299999952316284,2.299999952316284,,0.08,,,
Timothy Taylor,3000.0,RB,MEMP,MIZZ,0.8333333333333334,0.7333333492279053,0.7333333492279053,2.5,2.200000047683716,2.200000047683716,,0.09,,,
Alex Ofodile,3000.0,WR,MIZZOU,MEM,0.8333333333333334,0.6666666666666666,0.6666666666666666,2.5,2.0,2.0,,0,,,
Shaun Shivers,4000.0,RB,AUBURN,MISS,0.824999988079071,0.75,0.75,3.299999952316284,3.0,3.0,,0.18,,,
Ra'Von Bonner,3300.0,RB,ILL,WISC,0.8181818326314291,0.7575757575757576,0.7575757575757576,2.700000047683716,2.5,2.5,,0.11,,,
Brady Bodine,3300.0,RB,NCST,CLEM,0.8181818326314291,0.727272756171949,0.727272756171949,2.700000047683716,2.4000000953674316,2.4000000953674316,,0.14,,,
De'Quan Bowman,3600.0,WR,TXTECH,KU,0.8055555820465088,0.4444444510671827,0.4444444510671827,2.9000000953674316,1.600000023841858,1.600000023841858,,0,,,
Weston Bridges,3000.0,RB,MICHST,MICH,0.7666666507720947,0.6999999682108561,0.6999999682108561,2.299999952316284,2.0999999046325684,2.0999999046325684,,0.09,,,
Kyle Evans,4700.0,RB,COLO,UW,0.7659574265175677,0.6808510739752587,0.6808510739752587,3.5999999046325684,3.200000047683716,3.200000047683716,,0.07,,,
T.J. Chase,3000.0,WR,CLEM,NCST,0.7333333492279053,0.5666666825612386,0.5666666825612386,2.200000047683716,1.7000000476837158,1.7000000476837158,,0,,,
Madre London,3500.0,RB,TENN,BAMA,0.6857143129621234,0.6285714421953473,0.6285714421953473,2.4000000953674316,2.200000047683716,2.200000047683716,,0.1,,,
Beau Bisharat,4100.0,RB,COLO,UW,0.6829268176381181,0.6097560975609757,0.6097560975609757,2.799999952316284,2.5,2.5,,0.04,,,
Will Swinney,3000.0,WR,CLEM,NCST,0.6666666666666666,0.5,0.5,2.0,1.5,1.5,,0,,,
Jeremy Banks,3000.0,RB,TENN,BAMA,0.6666666666666666,0.5,0.5,2.0,1.5,1.5,,0.11,,,
Sean McGrew,4400.0,RB,WASH,COL,0.6363636255264282,0.5681818181818181,0.5681818181818181,2.799999952316284,2.5,2.5,,0.08,,,
C.J. Riley,3300.0,WR,NCST,CLEM,0.5757575685327704,0.27272726550246734,0.27272726550246734,1.899999976158142,0.8999999761581421,0.8999999761581421,,0,,,
Alex Fontenot,3800.0,RB,COLO,UW,0.4999999937258269,0.4210526378531205,0.4210526378531205,1.899999976158142,1.600000023841858,1.600000023841858,,0.04,,,
Kamari Pleasant,4900.0,RB,WASH,COL,0.48979593783008807,0.4285714091086874,0.4285714091086874,2.4000000953674316,2.0999999046325684,2.0999999046325684,,0.08,,,
Jalen Hurts,7300.0,QB,BAMA,TENN,0.4109589041095891,0.3561643704976121,0.3561643704976121,3.0,2.5999999046325684,2.5999999046325684,0.29,0.06,,,
